aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,brand_name,in_stock,alternate_image,alternate_image_two,alternate_image_four,large_image,alternate_image_three,category
https://www.awin1.com/pclick.php?p=45414412954&a=2771700&m=6526,Mamas &amp; Papas Soft Toy - Bella Rag Doll,45414412954,GB _GBP_36125022552229,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/mamas-papas-activity-toys-soft-toy-bella-rag-doll-35645267050661.jpg?v=1712139204,"Soft Toy - Bella Rag Doll It's a big, wide world out there. And when you?re small, it can feel a little overwhelming. That's why every child needs a companion: someone to hug, to hold, to bring home. The Mamas &amp; Papas Always Love You range is full of adorable characters just waiting to find their soulmate. There?s Tally Teddy, Ellery the Elephant, Piper Puppy and lots more besides, all embodying our Always Love You story, the journey of your child finding their first friend. Product Features Made with a variety of soft fabrics, these playful pals are designed for cuddles time and again, so your little one is sure to make a companion for life. Perfect Companion Each character comes with a return label in case they go missing. Because in this big, wide world, we all need a little help finding our way home. Made with soft fabrics and stitched detailing, our Bella Rag Doll is a sweet, cuddly companion. Always Love You Collection The Mamas &amp; Papas Always Love You range is full of adorable characters just waiting to find their soulmate. Made with a variety of soft fabrics, these playful pals are designed for cuddles time and again. Each one comes with a return label you can personalise, so your child?s new friend can always find their way home. If your little one is looking for a bit of themselves in their new best friend, then our Bella Rag Doll may be their perfect companion. Made with soft fabrics, she's a sweet, cuddly friend excited to share playtimes with your little one. Bella is one of the characters from our Always Love You collection, so includes not only the signature embroidered heart detail, but a 'if lost please return to...' label so that she can always find her way back to your child. Product Specifications Age Suitability: 0m+ Dimensions: H 44 x W 23 x D 10cm Safety: Please remove the packaging and attachments before giving this toy to a child. Wash Care: Hand wash onlyStandard: EN71 Toys &amp; Games &gt; Toys &gt; Dolls, Playsets &amp; Toy Figures &gt; Stuffed Animals Buy Now, Pay Later With Klarna",,22,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Fmamas-papas-activity-toys-soft-toy-bella-rag-doll-35645267050661.jpg%3Fv%3D1712139204&feedId=112637&k=878a17f3155f3c5ecb42dcede5143c1799875ceb,GBP,,4.95 GBP,https://www.mamasandpapas.com/products/soft-toy-bella-rag-doll-48551aw04,,2026-08-07 06:25:09,£22,112637,Mamas & Papas,1,,,,,,First Toys
https://www.awin1.com/pclick.php?p=43477474082&a=2771700&m=6526,Mamas &amp; Papas Soft Toy - Forever Treasured Bunny Pink Pale Pink Plush Newborn Baby Cuddle Companion Ultra Soft Gentle Fabric Floppy Ears Perfect First Gift Nursery Comfort,43477474082,GB _GBP_36125103915173,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/mamas-papas-soft-toys-soft-toy-forever-treasured-bunny-pink-35645314269349.jpg?v=1712139738,"Soft Toy - Forever Treasured Bunny Pink If you're looking for a present for a little one, our Pink Forever Treasured Bunny Soft Toy is the perfect companion in those early years. Made with super soft fabrics, it's incredibly soft and gentle against baby's sensitive skin, while also being perfect for little hands to grab and play with. Product Features Adorable grey bunny soft toy, perfect for cuddles Made with super soft fabrics, gentle against baby's skin Coordinates with our Forever Treasured gift collection Product Specifications Age Suitability: 0 months+. Dimensions: H 16 x W 18 x D 8.5cm Wash Care: Machine washable at 40°C Standard:EN71 Product Features Adorable grey bunny soft toy, perfect for cuddles Made with super soft fabrics, gentle against baby's skin Coordinates with our Forever Treasured gift collection Age Suitability: 0 months+. Dimensions: H 16 x W 18 x D 8.5cm Wash Care: Machine washable at 40°C Standard:EN71Toys &amp; Games &gt; Toys &gt; Dolls, Playsets &amp; Toy Figures &gt; Stuffed Animals Buy Now, Pay Later With Klarna",,10,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Fmamas-papas-soft-toys-soft-toy-forever-treasured-bunny-pink-35645314269349.jpg%3Fv%3D1712139738&feedId=112637&k=117e458888f7d17b328b4c9d16d83229c0a8f3cc,GBP,,4.95 GBP,https://www.mamasandpapas.com/products/soft-toy-forever-treasured-bunny-pink-48551tr02,,2026-08-07 06:25:12,£10,112637,Mamas & Papas,1,,,,,,First Toys
https://www.awin1.com/pclick.php?p=43477474094&a=2771700&m=6526,Mamas &amp; Papas Welcome to the World Small Beanie Soft Toy - Archie Elephant Grey Squishy Plush Elephant for Babies &amp; Newborns Cuddly Friend Baby Shower Gift,43477474094,GB _GBP_36125276897445,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/mamas-papas-welcome-to-the-world-small-beanie-soft-toy-archie-elephant-35645430857893.jpg?v=1712140820,"Welcome to the World Small Beanie Soft Toy - Archie Elephant Product Features Luxuriously soft faux fur design perfect for cuddles Small beanie-sized soft toy Playful Archie the Elephant character - exclusive to Mamas &amp; Papas Coordinates with pieces from the Welcome to the World interior and toy collections Product Specifications Age Suitability: 0+. Dimensions: H 16 x W 11 x D 10cm. WARNING: Please remove the packaging and attachments before giving this toy to a child. Wash Care: Hand wash only. British Safety Standard: EN71 Reassuringly soft and playful first friends Mamas &amp; Papas' Welcome to the World toy and gift collection is full of reassuringly soft and friendly characters your child is sure to love. Our bestselling range embraces super soft faux fur for a luxury feel that's perfect for cuddles. Realised in crisp whites and subtle greys, with additional pops of colour, this range embodies stunning contemporary design and breathes new life into traditional soft toys. Your little one is sure to love our Archie the Elephant Beanie toy. The small beanie toy design means it will easily fit in a changing bag, and is perfect for little hands to keep hold of. Made with super soft faux fur, the elephant soft toy has a luxurious feel that is gentle to touch, making it perfect for cuddles at naptime. Made with super soft faux fur, the elephant soft toy has a luxurious feel that is gentle to touch, making it perfect for cuddles at naptime. The exclusive Archie Elephant character is part of the Welcome to the World collection of toys, gifts and nursery interiors. Product Features Luxuriously soft faux fur design perfect for cuddles Small beanie-sized soft toy Playful Archie the Elephant character - exclusive to Mamas &amp; Papas Coordinates with pieces from the Welcome to the World interior and toy collections Age Suitability: 0+. Dimensions: H 16 x W 11 x D 10cm. WARNING: Please remove the packaging and attachments before giving this toy to a child. Wash Care: Hand wash only. British Safety Standard: EN71Toys &amp; Games &gt; Toys &gt; Dolls, Playsets &amp; Toy Figures &gt; Stuffed Animals Buy Now, Pay Later With Klarna",,6,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Fmamas-papas-welcome-to-the-world-small-beanie-soft-toy-archie-elephant-35645430857893.jpg%3Fv%3D1712140820&feedId=112637&k=f46e09d8c7b6f0aa3c163191e8994cdb7291ad3c,GBP,,4.95 GBP,https://www.mamasandpapas.com/products/welcome-to-the-world-beanie-archie-elephant-4855ww204,,2026-08-07 06:25:20,£6,112637,Mamas & Papas,1,,,,,,First Toys
https://www.awin1.com/pclick.php?p=43477474138&a=2771700&m=6526,Cybex Base 2 Fix for Aton Car Seats - Black,43477474138,GB _GBP_36125628924069,https://cdn.shopify.com/s/files/1/0414/6023/6453/products/cybex-bases-cybex-base-2-fix-for-aton-car-seats-black-33779068797093.jpg?v=1669125336,"Base 2 Fix for Aton Car Seats - Black Make fitting your car seat (sold separately) fuss-free with the Cybex Aton 2 Fix base. Comes in black and is compatible with Aton, Aton Q &amp; Aton 5 infant carriers.Use this Cybex base to fit your little one's car seat or carrier securely for total peace of mind.Click and goThis car seat base attaches to Isofix anchors for easy installation. Alternatively, the base can be used in non-Isofix cars as a belt tensioning device for added security. A lever release makes getting baby out of the car hassle-free.Colour-coded indicatorsIndicators on the Cybex Isofix base let you know when your car seat is correctly fitted. Check for the green indicator to ensure baby is properly secure.Support legAn adjustable support leg improves the stability of your car seat, ensuring little passengers have a smooth ride.Product SpecificationsDimensions: H:18cm x W:37.5cm x L:53.5cm approx, Weight 5.3kgDimensions: H:18cm x W:37.5cm x L:53.5cm approx, Weight 5.3kg Easily attaches to Isofix anchors for easy installation Colour-coded indicators let you know when car seat is fitted correctly Your little one will enjoy a smooth ride thanks to the stable support leg Baby &amp; Toddler &gt; Baby Transport Accessories &gt; Baby &amp; Toddler Car Seat Accessories Buy Now, Pay Later With Klarna",,65,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Fproducts%2Fcybex-bases-cybex-base-2-fix-for-aton-car-seats-black-33779068797093.jpg%3Fv%3D1669125336&feedId=112637&k=31fc82ae52ffca0bef2e5541362e5fd7f2e68cd1,GBP,,0 GBP,https://www.mamasandpapas.com/products/cybex-base-2-fix-for-aton-car-seats-black-257725300,,2026-08-07 06:25:24,£65,112637,Cybex,1,,,,,,ISOFIX Base
https://www.awin1.com/pclick.php?p=43477474148&a=2771700&m=6526,Mamas &amp; Papas Elephant Shelves &amp; Nightlight Animal Light Kids Bedroom Decoration Sleeping Light,43477474148,GB _GBP_37804926566565,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/mamas-papas-storage-elephant-shelves-nightlight-34642663506085.jpg?v=1693295899,"Elephant Shelves &amp; Nightlight Animal Light Kids Bedroom Decoration Sleeping Light Why Buy Me?Cute elephant design will suit any nursery stylePerfect for storing your little one's booksThe soft night light will soothe baby to sleepIncludes: Large Elephant shelf, Medium Elephant shelf &amp; Small Elephant Balloon Light with cord to be attachedThis playful set of elephant shaped shelves will look the part in any style of nursery. With 2 different sized shelves, there?s plenty of room for stacking up your little one's favourite storybooks. And thanks to the calm and comforting light up balloon, your baby will enjoy a soft, reassuring nightlight that'll help them drift off to sleep.Product SpecificationsAge Suitability: Birth to 4 yearsFinish &amp; Colour: Painted whiteCompositions: Pine &amp; Engineered BoardSelf-Assembly RequiredCare &amp; Maintenance: Wipe clean with a damp clothHealth &amp; Safety: EN 14749:2016Dimensions: Large Elephant Shelf: H: 28.3cm L: 49.4cm, Medium Elephant Shelf: H: 24.9cm x L: 43.5cm, Small Elephant: H: 16.9cm x L: 20.1cm, Light up balloon to provide a soft night light: H: 15.5cm x L: 14.5cmProduct SpecificationsAge Suitability: Birth to 4 yearsFinish &amp; Colour: Painted whiteCompositions: Pine &amp; Engineered BoardSelf-Assembly RequiredCare &amp; Maintenance: Wipe clean with a damp clothHealth &amp; Safety: EN 14749:2016Dimensions: Large Elephant Shelf: H: 28.3cm L: 49.4cm, Medium Elephant Shelf: H: 24.9cm x L: 43.5cm, Small Elephant: H: 16.9cm x L: 20.1cm, Light up balloon to provide a soft night light: H: 15.5cm x L: 14.5cm Cute elephant design will suit any nursery style Perfect for storing your little one's books The soft night light will soothe baby to sleep Furniture &gt; Baby &amp; Toddler Furniture Buy Now, Pay Later With Klarna",,49,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Fmamas-papas-storage-elephant-shelves-nightlight-34642663506085.jpg%3Fv%3D1693295899&feedId=112637&k=41dba5ab8f5e207ca887cf1b02d2f88a19cbcb59,GBP,,4.95 GBP,https://www.mamasandpapas.com/products/elephant-nighlight-shelves-shnl02w00,,2026-08-07 06:25:29,£49,112637,Mamas & Papas,1,,,,,,Night Light
https://www.awin1.com/pclick.php?p=43477474163&a=2771700&m=6526,Love to Dream Swaddle Up™ Transition Bag Cotton Original Grey - Medium,43477474163,GB _GBP_39634727305381,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/love-to-dream-dreampod-sleep-bags-swaddling-love-to-dream-swaddle-up-trade-transition-bag-medium-3-6-months-1-0-tog-grey-1170493167.jpg?v=1748449858,"Swaddle Up™ Transition Bag Cotton Original Grey - Medium Formally known as 50/50, the Love to Dream Stage 2 50/50 Transition Bag Original is perfect for helping your newborn gradually adjust to sleeping independently. Simply unzip one ?wing?, wait a few nights for your baby to adjust to the sensation of sleeping with one arm released, and then remove the second wing. With a 1.0 tog and breathable fabric, it's perfect for keeping baby cool in warmer weather, with no loose or excess material for safer sleeping. The double zip means that changes are fuss-free, whilst the natural sleeping position means they can sleep with their arms by their head. Product Features The certified ?hip healthy? design allows recommended flexion for hips and legs No excess or loose fabric in the cot with your baby for safer sleeping Baby won't overheat thanks to the single layer of breathable fabric Age Suitability: 3 to 6 months approx. (6 - 8.5kg) Maximum Child Height: 68cm Size: L64 x W5 x H31cm Baby can self-soothe by touching their face and sucking on hands The natural sleeping position allows baby to place their arms by their head Night time nappy changes are hassle-free thanks to the double zip Home &amp; Garden &gt; Linens &amp; Bedding &gt; Bedding Buy Now, Pay Later With Klarna",,32.99,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Flove-to-dream-dreampod-sleep-bags-swaddling-love-to-dream-swaddle-up-trade-transition-bag-medium-3-6-months-1-0-tog-grey-1170493167.jpg%3Fv%3D1748449858&feedId=112637&k=c07f1a19c01df9c6c580a5296185005e1223d0b8,GBP,,4.95 GBP,https://www.mamasandpapas.com/products/ltd-s2-50-50-transition-bag-1-tog-med-679846803,,2026-08-07 09:21:24,£32.99,112637,Love to Dream,1,,,,,,Swaddles
https://www.awin1.com/pclick.php?p=43477474185&a=2771700&m=6526,Maxi Cosi CabrioFix Baby Car Seat Base - Black,43477474185,GB _GBP_40977007935653,https://cdn.shopify.com/s/files/1/0414/6023/6453/products/maxi-cosi-baby-car-seats-maxi-cosi-tinca-baby-car-seat-base-black-31662864597157.jpg?v=1634196530,"CabrioFix Baby Car Seat Base - Black Maxi-Cosi Tinca Baby Car Seat Base - Black The Maxi-Cosi Tinca Base is an ISOFIX car seat base, that enables ISOFIX installation for the Maxi-Cosi Tinca i-Size baby car seat. Click Maxi-Cosi Tinca onto the Tinca base and use from birth up to approx. 12kg. The ISOFIX base ensures correct installation, complying with the latest i-Size safety standards for excellent safety performance. Discover Maxi-Cosi's Tinca Base, the ISOFIX car seat base that has been designed to make it easier for parents to install the Maxi-Cosi Tinca car seat. Complying with the latest European i-Size safety standard for car seats, this i-Size car seat base gives your little one state-of-the-art safety performance. Simply install the Maxi-Cosi car seat base by attaching it to the ISOFIX connectors in your car, then use the hassle-free Click &amp; Go installation. And thanks to the visual indicators on the base, you?ll always know if you?ve got a secure fit. Product Features ISOFIX installation i-Size (R129) compliant Age Suitability: From birth to 12 months approx. Maximum Child Weight: 12kg Health &amp; Safety: R129 i-Size Safety Warnings: See instruction manual Composition: Shell: Polypropylene ? PP Frame: Metal - Steel Axles, Isofix Connectors &amp; Support Leg: Metal - Steel Dimensions: H19.5 x W33 x L60cm Weight: 5.2kg The simple Click &amp; Go installation easily attaches to your ISOFIX base Inbuilt visual indicators, so you?ll know if it?s installed correctly Compatible with the Maxi-Cosi Tinca i-Size baby car seat Baby &amp; Toddler &gt; Baby Transport Accessories &gt; Baby &amp; Toddler Car Seat Accessories Buy Now, Pay Later With Klarna",,129.99,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Fproducts%2Fmaxi-cosi-baby-car-seats-maxi-cosi-tinca-baby-car-seat-base-black-31662864597157.jpg%3Fv%3D1634196530&feedId=112637&k=1d40fbaabeddb260b2f4212136d3be97c20287ec,GBP,,0 GBP,https://www.mamasandpapas.com/products/maxi-cosi-cabriofix-i-size-base-blk-3021f3800,,2026-08-07 09:21:28,£129.99,112637,Maxi Cosi,1,,,,,,ISOFIX Base
https://www.awin1.com/pclick.php?p=43477474368&a=2771700&m=6526,Mamas &amp; Papas Hampden Nursery Dresser Changer - White Nappys Changing Topper / Table With Drawers Wooden Furniture For Infants &amp; Children Minimalist &amp; Simple,43477474368,GB _GBP_42023116603557,https://cdn.shoppingiq.com/gallery/Y3VzdG9tX3RlbXBsYXRlLzEzMS90ZW1wbGF0ZV8yNDUzNDQ5X2dvb2dsZV8xNzg1NDgzNjc4LmpwZw==,"Hampden Nursery Dresser Changer - White Nappys Changing Topper / Table With Drawers Wooden Furniture For Infants &amp; Children Minimalist &amp; Simple The Mamas &amp; Papas Hampden Nursery Dresser Changer in white is a stylish and functional piece designed for infants and children. Featuring a convenient changing topper and spacious table with drawers, it provides ample storage for nappys and essentials, making nappy changes easy and organized. Crafted from durable wood, this versatile furniture piece beautifully complements any nursery decor while offering practicality for busy parents. Buy Now, Pay Later With Klarna",,340,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shoppingiq.com%2Fgallery%2FY3VzdG9tX3RlbXBsYXRlLzEzMS90ZW1wbGF0ZV8yNDUzNDQ5X2dvb2dsZV8xNzg1NDgzNjc4LmpwZw%3D%3D&feedId=112637&k=c6989e3103098fdfaa7334b8c04556163f6c387b,GBP,,0 GBP,https://www.mamasandpapas.com/products/hampden-dresser-changer-white-dchp02700,,2026-08-07 09:25:32,£340,112637,Mamas & Papas,1,,,,,,Nursery Furniture Piece
https://www.awin1.com/pclick.php?p=43477474475&a=2771700&m=6526,Fraupow Reusable Nursing Pads - Pack of 8,43477474475,GB _GBP_42324340179109,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/fraupow-breastfeeding-fraupow-nursing-pads-pack-of-8-34311989461157.jpg?v=1683039511,"Reusable Nursing Pads - Pack of 8 8 x Reusable Nursing Pads, 1 x Mesh Wash Bag, 1 x Waterproof Wet Bag, Worn inside the bra over the nipple to absorb breast milk, Ultra soft pads made with Bamboo (80%) &amp; Cotton (20%), 3 Layers, waterproof outer layer, leak proof, Large Size: 14cm, Suitable for sensitive skin, Machine washable (&lt;60) and tumble dry (low), Eco-friendly, Multi-colour pack: 2 x White, 2 x Milk, 2 x Blush, 2 x EspressoDimensions:14 cm pads Reusable 80% Bamboo 20% Cotton Large Size 14cm Baby &amp; Toddler &gt; Nursing &amp; Feeding Buy Now, Pay Later With Klarna",,11.99,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Ffraupow-breastfeeding-fraupow-nursing-pads-pack-of-8-34311989461157.jpg%3Fv%3D1683039511&feedId=112637&k=4c97a774d2464e19225a209c383540ff6e357732,GBP,,4.95 GBP,https://www.mamasandpapas.com/products/fraupow-reusable-nursing-pads-390909400,,2026-08-07 09:25:52,£11.99,112637,Fraupow,1,,,,,,Breast Pads
https://www.awin1.com/pclick.php?p=43477474483&a=2771700&m=6526,Cybex Base T ISOFIX Car Seat Base in Black,43477474483,GB _GBP_42363317354661,https://cdn.shopify.com/s/files/1/0414/6023/6453/files/cybex-baby-car-seats-cybex-base-t-isofix-car-seat-base-in-black-34382389117093.jpg?v=1685100502,"Base T ISOFIX Car Seat Base in Black The practical and versatile Base T is a safe and secure foundation for the CYBEX T Line Modular System. Its rotation mechanism enables easy on and off-boarding of both the Cloud T i-Size and Sirona T i-Size car seats, while the optimized and user-friendly ISOFIX release buttons visual indicators conﬁrm the correct setup on both the ISOFIX buttons and Load Leg. While the easy one-hand rotation mechanism allows you to rotate both car seats 180° towards the door, it also allows 360° rotation for a quick change between rear and forward-facing travelling directions in the Sirona T i-Size when your little one reaches 15 months old and 76cm tall. Product Features T LINE MODULAR SYSTEM - The ISOFIX Base T is compatible with both Cloud T i-Size and Sirona T i-Size, the CYBEX T Line Modular System offers maximum versatility and a long-lasting solution for your growing child. It is equipped with ISOFIX and a load leg for easy and secure installation. INTUITIVE AND EASY INSTALLATION- Equipped with NEW optimized and user-friendly ISOFIX-Release buttons, the Base T makes the installation of the car seats easier and more intuitive. The tried-and-tested load leg technology also provides extra stability for the Base T. The ISOFIX release buttons visual indicators conﬁrm the correct setup on both the ISOFIX buttons and Load Leg. With these features, setting up your T line car seat is as easy as it gets, reassuring parents and providing a safe and comfortable ride EASY ON AND OFF-BOARDING- The Base T allows the Cloud T i-Size and Sirona T i-Size car seats to be easily rotated 180° towards the car door, contributing to an effortless on and off-boarding. All it takes to swivel your car seat to the ideal boarding position is pulling the easy-to-access handle on the Base T Cybex Base T ISOFIX Car Seat Base Age Suitability: Birth - approx. 4 years Safety Warning: Please see manual Composition: Polyester, Metal, Plastic Care &amp; Maintenance: Wipe down Self-Assembly Required? Fully Assembled Cybex Base T ISOFIX Car Seat Base Dimensions: Unfolded- L 66.5cm / W 40.5cm / H 36.5cm. Folded- L 66.5cm / W 40.5cm / H 36.5cm Weight: 7.7kg T Line modular System Intuitive and Easy Installation Easy On and Off-Boarding Baby &amp; Toddler &gt; Baby Transport Accessories &gt; Baby &amp; Toddler Car Seat Accessories Buy Now, Pay Later With Klarna",,199.95,Mamas & Papas,6526,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0414%2F6023%2F6453%2Ffiles%2Fcybex-baby-car-seats-cybex-base-t-isofix-car-seat-base-in-black-34382389117093.jpg%3Fv%3D1685100502&feedId=112637&k=4fad0e755b6b97f2649e5585635b61f83e43f0b0,GBP,,0 GBP,https://www.mamasandpapas.com/products/base-z-t-383325300,,2026-08-07 10:17:24,£199.95,112637,Cybex,1,,,,,,ISOFIX Base
